omimatricu;nombrenave;codigo_pais;id_agencia_arribo;codigotiponave;anoconstru;trb;dwt;eslora
1099056;AQUA VIDA;USA;73.072.533;516;2000;14;0;11
1099672;KNOCKUOT;USA;900.504.340-8;810;2000;1412;20;13.41
11002;LYCAON;ZAF;900.342.455-1;516;2000;10;4.7;11.6
1100990;NO AGENDA;USA;900.025.233-2;810;2000;107;1;18
1101031;TEA LEAVES;USA;73.072.533;516;2000;15;0;17
1101501;PURA VIDA;USA;900.025.233-2;516;2000;20;0;13.15
1102358;NOMAD;USA;900.342.455-1;516;2000;31;0;12.6
1102443;ANDELE ANDELE;USA;900.504.340-8;810;2000;98;34;27.37
1102784;GINNIE MAE;USA;900.342.455-1;516;2000;22;4.5;14.5
1103087;MA?ANA;USA;9.085.696;516;2000;15;0;10.05
1103252;AMARI;USA;900.025.233-2;516;2000;28;0;14
1103520;THINK GOOD THOUGHTS;USA;900.025.233-2;516;2000;15.03;0;39
1103691;RAMBUNCTIOUS;USA;73.072.533;516;2000;56;0;17.3
1103961;RAMBUNCTIOUS;USA;73.072.533;516;2000;56;0;17.3
1104268;RESPITE;USA;73.072.533;516;2000;23;0;16
1104692;KOKOI;USA;73.072.533;516;2000;12;0;12
1105066;BRIGADOON;USA;806.013.086-3;516;2000;20;0;17
1105391;SOUTHRN COMFORT;USA;891.701.623-1;810;2000;59;5;21
1105688;MARIAH;USA;900.504.340-8;810;2000;98;65;24
1105882;MINUET;USA;73.072.533;516;2000;22;0;10.79
1105923;FIESTA MARINA;USA;900.504.340-8;810;2000;15;20;13.33
1106421;BOTO;USA;73.072.533;516;2000;25;0;12
1106452;LOVELY LADY;USA;900.473.090-7;516;2000;26;0;14.8
1107059;BESO;USA;900.371.443-5;810;2000;19;0;12.16
1107084;MOJO;ABW;901.070.980-0;516;2000;11;0;17.5
1107776;CHRONIC PAIN;USA;900.371.443-5;810;2000;41;30;15
1108034;PAVO REAL;USA;9.085.696;516;2000;35;0;13
1108061;ICEBEAR;USA;900.025.233-2;516;2000;21;0;14
1108303;REFUEL TIME;USA;900.504.340-8;810;2000;28;22;13.68
1108318;KOOKABURRA;USA;900.371.443-5;516;2000;26;26;11.3
1108409;LULEA;USA;900.342.455-1;516;2000;17;0;12.8
1109057;CALIENTE;USA;900.504.340-8;810;2000;49.02;45;18.84
1109316;STRAY CATZ;USA;73.072.533;516;2000;24;0;12.98
1109671;FLASH;USA;900.371.443-5;516;2000;37;0;15
11104;INGWE SPIRIT;ZAF;900.504.340-8;516;2000;13;0;11.43
1111188;LEBERATION II;USA;900.504.340-8;516;2000;26;0;14.78
1111252;MAMO;USA;73.072.533;516;2000;10;0;12
1113291;BLUE WATER ROSE;USA;9.085.696;810;2000;76;135;18.28
1113571;FORGET ME NOT;USA;900.025.233-2;516;2000;23;0;13.03
1113696;CALYPSO;USA;9.085.696;516;2000;16;0;13.71
1113947;TA CHIAO;USA;900.342.455-1;516;2000;26;9.5;16.35
1113975;AUNTIE;USA;901.212.191-7;516;2000;20;0;16.2
1114179;"M.Y. ""SLOW DANCE""";USA;806.013.086-3;810;2000;52;35;14.87
11144414;ON LOCATION;USA;900.504.340-8;810;2000;30;18;15.92
1115558;OUT REACH;USA;9.085.696;810;2000;19;30;11.85
1117291;MORGAN;USA;900.371.443-5;516;2000;14;0;12.6
1118007;CHOICES;USA;73.072.533;516;2000;6.5;0;12.7
11182;SHIN YEOU NO. 16;TWN;800.195.272-5;;2000;723;0;49.5
1118444;CATALIST;USA;73.072.533;516;2000;27;0;15.2
1119241;LANDLOCKED;USA;900.342.455-1;516;2000;38;0;11.51
1119633;40 MILE;USA;73.072.533;516;2000;8;0;12
1119957;BREAKAWAY;USA;900.342.455-1;516;2000;20;0;14.3
1120066;SOTERIA;USA;900.342.455-1;516;2000;28;0;16.15
1120124;CETACEA;USA;900.504.340-8;516;2000;43;0;17.8
1120334;NOMAD;USA;900.025.233-2;516;2000;26;0;14.69
1120446;SECOND WIND;USA;73.072.533;516;2000;20;0;15.63
1120911;MORNING SUN;USA;9.085.696;516;2000;18;0;10.24
1121106;AWAY;USA;900.141.249-6;516;2000;16;0;13.12
1121111;ARIEL;USA;73.072.533;516;2000;15;0;12.8
1121223;ISLAND GIRL;USA;73.072.533;516;2000;29;0;11.51
1121582;CATTLEYA;USA;9.085.696;810;2000;11;1;12.5
1121912;TAKE TWO OF TWAAR;USA;73.072.533;516;2000;27;0;13.22
1122575;BELLISIMA;USA;900.504.340-8;810;2000;180;60;25.48
112358;NOMAD;USA;900.504.340-8;516;2000;10;0;12
1123791;STRIKE ZONE;USA;9.085.696;810;2000;58;98;17
1124441;ECLIPSE;USA;900.371.443-5;516;2000;21;0;12.5
1124678;3/4 TIME;USA;73.072.533;810;2000;26;47;14.37
11256;KOTICK OF MEDINA;MLT;73.072.533;516;2000;20.79;0;15.2
1125623;R&R KEDGER;USA;73.072.533;516;2000;21;0;14
1125631;BELLA LUNA;USA;900.025.233-2;516;2000;27;0;12.51
1125829;LOVE & LUCK;USA;900.025.233-2;516;2000;27;0;11.43
1126892;JOLKA;USA;73.072.533;516;2000;30;0;16.12
1127008;MOJITO;USA;900.141.249-6;516;2000;27;0;14.55
1127766;PAQUITO;USA;73.072.533;516;2000;31;0;24
1128051;PAZZO;USA;900.342.455-1;516;2000;23;4.5;13.6
1129032;KIMBERLITE;USA;900.025.233-2;516;2000;29;0;16.15
1129086;FINALEE II;USA;73.072.533;516;2000;15;0;12.8
1129410;ORION;USA;891.701.623-1;516;2000;38;0;17.62
1129662;BELLE;USA;900.141.249-6;516;2000;23;4.5;14.9
1131001;NAZUNA;USA;900.371.443-5;516;2000;23;0;15
1131399;OWL;USA;900.025.233-2;516;2000;26;0;15
1131526;PERMANENTLY TEMPORARY;USA;900.504.340-8;516;2000;35;0;12.37
1131699;"S.Y. ""MEKEIA""";USA;900.504.340-8;516;2000;15;0;12.98
1131991;PROF-ASEA;USA;900.141.249-6;516;2000;15;0;11.9
1131997;VIENTO;USA;900.504.340-8;516;2000;15;0;13.2
1132010;JIPCHO;USA;73.072.533;516;2000;13;0;14.16
1133273;MERMAID;USA;900.504.340-8;516;2000;19;0;15.54
113352;PYXIS;USA;73.072.533;516;2000;11;0;10.26
1133746;RECESS;USA;900.504.340-8;516;2000;20;0;15.3
1134229;LIBERTE;USA;73.072.533;516;2000;13;0;12.02
11343946;MY TOY;USA;830.511.560-7;810;2000;19;34;10.82
1134621;HALCYON;USA;73.072.533;516;2000;23;0;13.05
1134899;ALEGRIA;USA;900.371.443-5;516;2000;18;18;13.1
1135226;BEBE;USA;900.141.249-6;516;2000;27;0;15.5
1135336;BEBE;USA;806.004.474-1;516;2000;27;0;16
1135531;CHICAGO BREEZE;USA;900.342.455-1;516;2000;32;0;14.9
1136770;NEMESIS;USA;900.504.340-8;810;2000;111;120;22.22
1136788;KE OLA KAI;USA;900.025.233-2;516;2000;21;0;13.68
1137787;OUTIAW;USA;900.141.249-6;810;2000;72;129;20.46
1137906;ALTAIR;USA;900.025.233-2;516;2000;23;0;15.1
1137937;GLEN ELLEN;USA;73.072.533;516;2000;159;0;25.5
1138458;JOSHUA;USA;900.342.455-1;516;2000;18;0;12.2
1139207;TRIBASA CROSS;USA;73.072.533;516;2000;45;0;20
1139212;LIBERTAD;USA;73.072.533;516;2000;16;0;15.33
1139885;QUETZAL;USA;806.013.086-3;516;2000;33;0;14.1
1140775;TRUE XII;USA;9.085.696;810;2000;83;140;21.42
1141597;BETTIE;USA;73.072.533;516;2000;12;0;12
1141733;ALL THE G??S;USA;73.072.533;516;2000;27;0;13
1141765;RASCAL;USA;73.072.533;516;2000;28;0;16
1142782;FOOT LOOSE;USA;900.025.233-2;516;2000;19;0;13.75
1143505;GEORGIA;USA;900.342.455-1;516;2000;19;0;14.3
1143684;CROSSSROADS;USA;73.072.533;516;2000;67;0;19
1143946;MY TOY;USA;900.342.455-1;810;2000;19;34;11
1144021;SLOWDOWN;USA;900.025.233-2;516;2000;16;0;11.84
1144038;JULIET;USA;900.371.443-5;516;2000;118;0;27
1145602;BREEZY;USA;900.504.340-8;810;2000;36;41;14.05
1146641;YACHTSMAN'S DREAM;USA;73.072.533;516;2000;29;0;12.98
1147299;SUMMER WIND;USA;73.072.533;516;2000;12;12;12
1148049;ANNA MAE;USA;73.072.533;810;2000;103;60;18.96
1148123;CHARY ANN II;USA;900.504.340-8;810;2000;19;9;13.71
1148207;LARINA GAYLE;USA;73.072.533;516;2000;28;0;13.2
114853;GAIAMAR;USA;900.025.233-2;516;2000;15;0;12.67
1148581;BEACH HOUSE;USA;73.072.533;516;2000;23;0;16.83
1149029;SALIDA;USA;9.085.696;516;2000;31;0;12.6
1149501;NIGHTHAWK;USA;9.085.696;516;2000;7;0;11.58
1149560;TRADE WINS;USA;900.371.443-5;516;2000;24;0;13.2
1149586;SKY;USA;900.025.233-2;516;2000;38;0;17.24
1149824;"L""ORIENT";USA;900.504.340-8;516;2000;21;0;16.06
1149851;ALWAYS &  ALL ALWAYS;USA;9.085.696;516;2000;23;0;13.01
1150911;BLUE YONDER;USA;900.473.090-7;516;2000;19;0;12.83
1151;CHARLOTTE;NIC;891.701.623-1;810;2000;23.19;20;16.13
1151073;JONATHAN ROZIER;USA;860.005.101-9;830;2000;1624;2166;63.1
1151111;CELEBRATION;USA;900.342.455-1;516;2000;15;3.5;14.03
1151161;TOOKISH;USA;900.025.233-2;516;2000;21;0;12.63
1151606;SAMARITANA;USA;900.473.090-7;810;2000;92;73;23.78
1151832;PORTOFINO;USA;900.504.340-8;810;2000;43;79;14.2
1153833;SOLSTICE;USA;900.504.340-8;516;2000;28;5;15.7
1154224;ULA;USA;73.072.533;516;2000;17;0;14.6
1154834;SMIDGE;USA;900.371.443-5;516;2000;19;20;13.1
1156606;LET IT RIDE;USA;900.504.340-8;810;2000;80;67;17.98
11566606;LET IT RIDE;USA;900.504.340-8;810;2000;80;68;27.98
1156941;NEVER FOLLOW;USA;900.504.340-8;516;2000;24;0;13.17
1157233;HOT ROD;USA;900.504.340-8;810;2000;65;76;17.26
1158944;TROPICAL BLEND;USA;73.072.533;810;2000;21;1;16.1
1160533;EL CAZADOR;USA;9.085.696;810;2000;82;140;20.05
1160572;CHECK OUT TIME;USA;900.504.340-8;810;2000;119;56;21.92
1162017;MADRIGAL;USA;900.025.233-2;516;2000;18.7;0;15.3
1162143;CHRISTINA;USA;900.504.340-8;516;2000;33;5;14.3
1162778;SHEMYA;USA;73.072.533;516;2000;20;0;12.9
1162878;SILVER SPRAY;USA;900.504.340-8;810;2000;82;79;20.06
1162987;KELSEY LEE;USA;900.504.340-8;810;2000;64;115;23.77
1163076;SMOKE AND ROSES;USA;900.025.233-2;516;2000;33;0;14.18
1164439;ECHO;USA;900.141.249-6;516;2000;25;0;13.75
1164499;ECHO;USA;73.072.533;516;2000;25;0;13
1164580;CARDEA;USA;900.504.340-8;810;2000;49;35;18
1164585;PALDEMAR;USA;900.504.340-8;516;2000;18;0;13.01
1164822;SWIFTSURE;USA;73.072.533;516;2000;38;0;14.27
1165694;SERENO II;USA;900.504.340-8;516;2000;20;0;11.79
1166155;MYSTIC MOON;USA;900.342.455-1;516;2000;47;0;2
1166228;ALOHA;USA;900.025.233-2;516;2000;27;0;15
1166889;LORELEI;USA;9.085.696;810;2000;59;80;17.98
1167007;PICARO;USA;900.025.233-2;516;2000;20;0;14.21
1167113;BANDOLERO;USA;9.085.696;516;2000;100;0;20.12
1167237;MANU KAI;USA;900.025.233-2;516;2000;78;0;15.6
116778674;MR JOE;USA;900.342.455-1;810;2000;55;4.5;8
1169130;NIBIRU;USA;900.504.340-8;516;2000;36;0;13.62
1169176;BLESSED;USA;73.072.533;516;2000;26;0;13
1169190;TANGO;USA;891.701.623-1;516;2000;8;0;18.27
1169750;ALAMO;USA;73.072.533;810;2000;21;1;14.09
1170426;MI NOVIA;USA;900.504.340-8;810;2000;74;105;19.06
1170553;MOHINI;USA;900.025.233-2;516;2000;27;0;12.1
1170579;AMEKAYA;USA;900.141.249-6;516;2000;20;20;15
11712;LA PALOMA;DEU;73.072.533;516;2000;13.4;0;12.38
1171759;DOWN TIME;USA;900.504.340-8;810;2000;72;35;18.84
1172547;"M.Y. ""JESSICA""";USA;891.701.623-1;810;2000;109;40;21.17
1173052;PERFEC ANGEL;USA;12.905.045-1;516;2000;13;0;12.8
1173733;EOS;USA;900.025.233-2;516;2000;28;0;15.63
1174199;LONDOLOZI;USA;900.371.443-5;516;2000;125;0;23.63
1174356;DOUBLE DOWN;USA;900.504.340-8;516;2000;17;0;12.2
1174433;DOO DAH 2;USA;9.085.696;810;2000;22;40;15.91
1174912;RTHREE ANGELS;USA;900.504.340-8;810;2000;18;9;12.19
1175582;REEL DREAMS;USA;900.504.340-8;810;2000;79;35;17.68
1175716;CUZ WE CAN;USA;900.504.340-8;810;2000;76;60;20
1175892;SEA SPUD;USA;900.504.340-8;810;2000;74;133;18.9
1176018;OLD RELIABLE;USA;900.504.340-8;810;2000;54;78;19.3
1177076;GRACE;USA;73.072.533;516;2000;28;0;12.8
1177369;NIRVANA;USA;73.072.533;516;2000;36;0;13.41
1177755;FIRST STRIKE;USA;900.025.233-2;810;2000;104;104;22.42
1178636;BELLA;USA;9.085.696;516;2000;47;0;16.25
1178883;SEACLUSION;USA;900.504.340-8;810;2000;44;61;13.75
1179401;LET IT RIDE;USA;900.504.340-8;810;2000;96;0;22.9
1179581;DAZZLING PERAL;USA;900.371.443-5;810;2000;86;0;21
1179677;BENDECIDA;USA;73.072.533;516;2000;32;25;13
1179839;KUHELA;USA;900.342.455-1;516;2000;35;0;13.7
11800A;TRIPLE G;PAN;900.504.340-8;810;2000;76;19;20
1180149;ORION;USA;9.085.696;516;2000;44;0.5;22.25
1180259;BLUE MOON;USA;73.072.533;516;2000;11;4.5;11.6
1180587;ARIADNE;USA;73.072.533;516;2000;22;0;14.6
1180779;TADA;USA;73.072.533;516;2000;16;0;16.1
1181154;C  LEVEL;USA;73.072.533;516;2000;21;0;13
1181364;WAPONI WOO;USA;900.141.249-6;516;2000;18;0;12.21
1181439;FANDANGO;USA;900.371.443-5;516;2000;11;0;13.98
1181441;CALLISTO;USA;900.025.233-2;516;2000;34;0;16.06
1181531;KOOL KAT;USA;900.025.233-2;516;2000;11;0;11.8
1181904;HANALEI;USA;900.342.455-1;516;2000;26;4.5;15.91
1182589;BOB ALONG;USA;900.504.340-8;810;2000;31;12;14.69
1182803;VELOCITY;USA;900.342.455-1;516;2000;18;0;13
1183034;MIRNA;USA;900.504.340-8;810;2000;44;60;16.83
1183063;SEA STAR;USA;73.072.533;516;2000;22;0;16
1183096;TAKU;USA;900.504.340-8;516;2000;5;0;8.1
1185266;PLUMB CRAZY;USA;900.504.340-8;810;2000;56;91;16
1185362B;EASY;USA;900.371.443-5;810;2000;120;94;22
1185488;MERIDIAN;USA;73.072.533;516;2000;27;0;14.63
1185910;PIPE DREAM;USA;9.085.696;516;2000;22;0;14.32
1186923;PEKING;USA;900.504.340-8;516;2000;33;0;14.6
1187305;LAS VEGAS BABY J;USA;900.342.455-1;516;2000;19;0;15.25
1187316;BRIGHT AYES;USA;900.371.443-5;516;2000;21;0;14.81
1187477;GRATEFUL RED;USA;900.371.443-5;516;2000;13;0;12
1188080;GALLIVANT;USA;900.342.455-1;516;2000;35;0;16.4
1188210;LEILANI;USA;901.190.594-5;518;2000;46;0;12
1188640;ROQUENA;USA;900.504.340-8;810;2000;63;45;18.29
1189112;CHARMEL;USA;73.072.533;516;2000;14;0;15
1190092;"M.T. ""THREE AT SEA""";USA;806.013.086-3;810;2000;21;25;13.17
1190297;"M.Y. ""FLAWLESS III""";USA;806.013.086-3;810;2000;251;200;30.94
1190665;BLUE PEARL;USA;900.025.233-2;516;2000;46;0;16
1190816;PURRR FECT;USA;900.025.233-2;516;2000;12;0;11.45
1191343;CAMELOT;USA;73.072.533;516;2000;22;0;15
1191468;JAVA MOON;USA;900.504.340-8;516;2000;19;0;12.47
1192367;BLUE;USA;73.072.533;516;2000;34;0;13
1192377;POERAVA;USA;900.025.233-2;516;2000;35;0;11.51
1193011;EL GECCO;USA;900.342.455-1;516;2000;42;0;14.82
1193032;SEA STAR;USA;73.072.533;810;2000;58;1;18
1193249;LA PALAPA;USA;900.342.455-1;516;2000;21;0;13.5
1193791;RAVEN;USA;900.025.233-2;516;2000;23;0;12.37
11942;SPRAY;NLD;73.072.533;516;2000;14;0;13.03
1194921;NARUSHA;USA;900.330.976-3;516;2000;10;0;14.35
1195117;BREE;USA;900.141.249-6;810;2000;95;80;22.59
1195166;PATRON;USA;806.013.086-3;810;2000;39;21;20
1195904;BLUE BIRD;USA;900.371.443-5;810;2000;99;85;21
1196403;QUESTER;USA;900.371.443-5;516;2000;32;0;17
1197343;SHAKE N BAKE;USA;900.504.340-8;810;2000;27;12;12.8
1197724;VIDA LIBRE;USA;9.085.696;516;2000;10;0;13.9
1197783;STATIA FACTOR;USA;900.477.097-6;121;2000;2391;1830;288
1198273;ALPHA DOG;USA;900.504.340-8;810;2000;75;56;19.2
1198836;NORMANDY;USA;806.004.303-9;903;2000;186;241;24.07
1198868;UTOPIA;USA;900.141.249-6;516;2000;16;1;11.84
119952;BULIMUNDU;USA;891.701.623-1;516;2000;32;0;12.9
1199526;BULIMUNDU;USA;900.504.340-8;516;2000;32;0;12.9
11AY24807;CAP SAUD I;FRA;73.072.533;516;2000;25;0;14.92
11URIS09427;C.A..P. N TORRIE  II;USA;900.371.443-5;516;2000;13.6;0;10.94
12000980;TANDA MALAIKA;USA;73.072.533;516;2000;15;0;15.35
12004026;BEATITUDE;USA;806.013.086-3;516;2000;35;0;12.2
1200423;WILLOW;USA;900.141.249-6;516;2000;30;0;14.05
1200641;KOLE SERE;USA;806.004.474-1;516;2000;18;0;13.35
1200710;BALLA MCCRA;USA;900.504.340-8;810;2000;38;28;17.07
1200980;LISER;USA;900.371.443-5;516;2000;28;0;14
1201214;PRECISION;USA;900.504.340-8;810;2000;42;70;20.66
1201861;SERENITY;USA;900.025.233-2;516;2000;25;23;15.9
1201868;HELENA L;USA;900.504.340-8;810;2000;44;19;17
1202239;WAHOO;USA;806.013.086-3;810;2000;13;5;10
1202933;PEGASUS;USA;73.072.533;810;2000;46;1;16
1202958;A440;USA;73.072.533;810;2000;63;1;19
1203027;BETTER DAYS;USA;900.141.249-6;516;2000;14;0;12.07
1203176;TUTKUM;USA;73.072.533;516;2000;20;0;16
1203182;JASDIP;USA;73.072.533;516;2000;58;0;16.7
1203272;MOOREA;USA;900.025.233-2;516;2000;35;0;12.51
12033552;RIVER 2 SEAS;USA;891.701.623-1;516;2000;45;0;13
1203552;RIVERS2SEAS;USA;73.072.533;810;2000;45;46;13
1204271;L & F;USA;900.342.455-1;810;2000;19;5;11.89
12042-A;"S.C. ""ANTARES""";DEU;900.504.340-8;516;2000;8;0;13.7
1204442;BLESSED;USA;900.141.249-6;516;2000;21;0;13.2
1205226;SLICK;USA;9.085.696;516;2000;12;0;11.58
1205428;TARA;USA;900.330.976-3;516;2000;35;0;17.05
1206958;SEA LEVEL;USA;900.330.976-3;516;2000;49;0;14.8
1207053;NAUTI NAUTI;USA;900.504.340-8;516;2000;21;0;13
1207273;DOS ROSAS;USA;9.085.696;810;2000;132;32.5;23.41
1207947;SAPO;USA;900.504.340-8;810;2000;78;40;18
1208348;COUNTING STARS;USA;900.025.233-2;516;2000;50;0;14.06
1208803;SWEET DREAMS;USA;900.025.233-2;516;2000;21;0;10
1208847;DAFNE;USA;900.371.443-5;516;2000;21;21;13
12092012;TAL LIRA;PAN;900.504.340-8;516;2000;35.2;0;17.45
1209755;BELIEVE;USA;900.141.249-6;516;2000;26;0;14.35
1209868;CENTIME;USA;73.072.533;516;2000;11;0;13.16
121008;BUD MAN;USA;9.085.696;810;2000;61;110;20.54
1210088;CHASIN TAIL;USA;900.504.340-8;810;2000;61;70;20.54
1210127;VENTANA;USA;891.701.623-1;516;2000;38;0;15
1210131480;PURA VIDA V;BRA;900.342.455-1;516;2000;13.47;4;12.7
1210280;SUGAR SHACK;USA;900.025.233-2;516;2000;15;0;13.3
121067;CHINATSU;USA;806.013.086-3;810;2000;63;35;17.76
1210682;MANANA;USA;900.261.482-0;810;2000;21;0;12.5
1210873;IMAGINATION;USA;900.025.233-2;516;2000;23;0;12.54
1211320;FOUR COCONUTS;USA;73.072.533;516;2000;52;0;14
1211815;OFF SHORE LADY;USA;900.504.340-8;810;2000;95;56;21.95
1212326;MAGGIE MAY;USA;73.072.533;810;2000;63;65;17.8
1212470;MOONSHINE;USA;73.072.533;516;2000;8;0;11.3
1212641;SECOND STAR;USA;73.072.533;516;2000;34;0;15
1212682;LONG TIME DEAD;USA;806.013.086-3;810;2000;63;93.5;17.71
1213609;ALIZANN;USA;900.025.233-2;810;2000;54;0;14.66
1213626;HERITAGE;USA;900.141.249-6;810;2000;72;90;20
1213658;DIONYSUS;USA;900.141.249-6;516;2000;10;0;12.63
12137546;GRINGO HONEYMOON;USA;9.085.696;810;2000;43;165;15.34
1214410;RANDY JO;USA;900.025.233-2;516;2000;35;0;12.51
1214414;ON LOCATION;USA;900.504.340-8;810;2000;30;35;17.12
1214901;"S.C. ""VIDA DULCE""";USA;900.504.340-8;516;2000;36;0;13.38
1215133;LADY REBEL;GBR;900.141.249-6;516;2000;25;0;15.85
1215329;BEATRICE;USA;73.072.533;516;2000;5.55;0;9
1215599;DEL VALLE II;USA;900.504.340-8;810;2000;47;15;17
12156-A;STAR  ALLIANCE;DEU;901.183.474-0;810;2000;183;6.5;33.08
1215966;SPIRIT;USA;9.085.696;516;2000;93;0;21
1216013;EXCALIBUR;USA;9.085.696;516;2000;69;0;19.8
1216136;WIND WITCH;USA;900.371.443-5;516;2000;15;0;13.41
1216168;BONNIE LASS;USA;900.504.340-8;516;2000;21;0;13.3
1216433;DUCKSINAROW;USA;73.072.533;516;2000;28;0;15.43
12169-0413-A;LLANQUIHUE;FRA;900.330.976-3;516;2000;18.36;0;13.3
12173/D;LAURA IV;FRA;900.025.233-2;518;2000;22;0;16.3
1217613;HOOK, AND BULL;USA;900.504.340-8;810;2000;91;49;14.2
1218048;SEABISCUIT;USA;73.072.533;810;2000;45;3;16.7
1218825;BAJA BEAGLE;USA;73.072.533;516;2000;8;0;12.1
1218946;SEAMANTHA;USA;900.025.233-2;810;2000;79;0;17.5
121977;CAMPECHANO;USA;900.025.233-2;516;2000;16;0;14.06
12201;IKA;MLT;900.371.443-5;516;2000;19.28;0;13.5
1220782;CUZ WE CAN;USA;900.504.340-8;810;2000;65;102;16.42
1220987;AY CARAMBA;USA;900.025.233-2;516;2000;20;0;12.5
1221288;ONE WORLD;USA;900.371.443-5;516;2000;32;0;16
12213-01901;CHRISPATER;FRA;900.342.455-1;516;2000;19.26;0;13.29
1221355;GILLEAN;USA;900.342.455-1;516;2000;11;4;12.08
1221787;JESSICA LEAH;USA;900.504.340-8;810;2000;28;12;14.02
1221942;KIND OF BLUE;USA;900.371.443-5;516;2000;31;0;14
1222047;QUANTUM LEAP;USA;73.072.533;516;2000;14;0;11.75
1222118;MOON SHADOW;USA;900.371.443-5;516;2000;30;40;11.98
1222518;YE YEN;USA;900.290.842-2;516;2000;22;0;13.4
12228;MOON SHADOW;USA;900.371.443-5;516;2000;30;0;11.98
1222843;ELCIE;USA;900.473.090-7;516;2000;38;0;18.99
1223059;"M.Y. ""PRISA""";USA;900.371.443-5;810;2000;96;40;20.94
1223171;ELSEWHERE;USA;73.072.533;516;2000;26;0;16.1
1223693;LUCKY CHARMS;USA;73.072.533;516;2000;24;0;13
1223756;SEA SHIFTER;USA;73.072.533;516;2000;26;0;13
1224091;DO OVER;USA;900.025.233-2;516;2000;16;0;12
1224119;OCEAN JADI;USA;900.342.455-1;516;2000;52;0;17.6
12241I9;OCEAN JEDI;USA;900.025.233-2;516;2000;52;0;17.6
1224281;FAMILY AFFAIR;USA;900.342.455-1;516;2000;10;0;15.12
1224359;PUMA;USA;9.085.696;516;2000;40;0;15
1224424;RONDO;USA;900.025.233-2;516;2000;39;1;14.63
1224769;CASTAWAY;USA;900.025.233-2;516;2000;65;0;18.18
1225065;MOTU;USA;73.072.533;516;2000;12;0;14.33
1225181;EUCALYPTUS;USA;900.342.455-1;516;2000;9;0;11.9
1225479;OFFSHORE ADVENTURER;USA;9.085.696;516;2000;11;0;14.3
1225907;BARBARA JEAN;USA;900.025.233-2;516;2000;23.8;0;11
1226119;VIDORRA;USA;73.072.533;516;2000;34;0;11.52
1226125;LA ROCHELLE;USA;900.025.233-2;516;2000;28;0;15.73
1226781;NO COMPROMISE;USA;900.504.340-8;810;2000;122;67;18.9
1226998;TRIBE;USA;73.072.533;516;2000;9;0;14.2
1227025;RELIANT;USA;73.072.533;516;2000;7;0;11.6
1227342;PARADISE FOUND;USA;900.025.233-2;516;2000;34;0;15
1227725;NEKO;USA;73.072.533;516;2000;37;0;16
1227956;KOKOMO KAT;USA;900.371.443-5;516;2000;26;3.5;12.1
1228119;VIDORRA;USA;900.342.455-1;516;2000;34;0;11.55
1229017;DHARMA OCEAN;USA;900.025.233-2;516;2000;8;0;10.1
1229151;TOCCATTA;USA;73.072.533;810;2000;33;1;21.63
1229728;LUNASEA;USA;900.504.340-8;516;2000;15;0;15
1229765;CHARLES T. DONALDSON;USA;901.212.191-7;516;2000;28;0;14.11
1229828;EYE ROLLER;USA;900.504.340-8;810;2000;79;130;23.12
1229985;RESPITE;USA;73.072.533;516;2000;39;0;19
1229998;TRUE NORTH;USA;900.025.233-2;810;2000;212;200;96.1
1230037;VAILIMA;USA;900.342.455-1;516;2000;16;0;12.12
1230358;REVERIE;USA;9.085.696;516;2000;8;8;12.67
1230763;MI NOVIA;USA;901.212.191-7;516;2000;36;0;14.23
1231242;DRAGON??S WIND;USA;73.072.533;516;2000;7;0;10
1231456;JUMBLE;USA;900.504.340-8;516;2000;6;0;9.9
1231938;ON DELAY;USA;900.504.340-8;516;2000;48;0;14.51
1232099;PAW PAW;USA;900.025.233-2;516;2000;37;0;13.52
1232640;LADY SUN DREAM;USA;900.025.233-2;516;2000;21;0;15
1232795;SINAN;USA;900.371.443-5;516;2000;18;0;13.1
1233857;BLUE KAI;USA;73.072.533;516;2000;32;0;14.33
1233892;SHARE E;USA;9.085.696;810;2000;97;160;23.07
1234271;CURRU;USA;900.504.340-8;810;2000;89;120;19.93
1234612;PERSEVERE;USA;900.025.233-2;516;2000;39;0;10.35
1234640;EMMY KATE;USA;900.025.233-2;516;2000;37;0;11.87
1234649;TRANQUILITY BASE;USA;900.473.090-7;516;2000;5;5;15
1234969;HEKLA;USA;73.072.533;516;2000;36;0;19
1234AL4;FORTY;PRT;806.004.474-1;810;2000;13.11;13.11;12.25
1235092;NEYTIRI;USA;73.072.533;516;2000;20;0;44
1235255;COPACETIC;USA;806.009.758-9;810;2000;34;34;19.26
1235342;SALTY CANDY;USA;901.212.191-7;516;2000;27;0;13.5
1235391;MAKAI;USA;73.072.533;516;2000;22;0;14.08
1235470;FIELD TRIP;USA;900.371.443-5;516;2000;33;0;14
1235745;MJOLINER;USA;900.504.340-8;810;2000;52;90;17.48
1235855;ARKOUDA;USA;73.072.533;516;2000;35;0;14
1236207;IT'S PERFECT;USA;900.504.340-8;516;2000;19;0;13.42
1236263;CAPE SABLE;USA;73.072.533;516;2000;9;0;10.66
1236311;BAD KITTY;USA;900.504.340-8;516;2000;29;0;12.93
1236524;EARTHLING;USA;891.701.623-1;516;2000;6;8;10.97
1236560;MOONDANCE;USA;9.085.696;516;2000;21;0;14.66
1236603;VASA EXPLORER;USA;900.342.455-1;516;2000;20;0;11.43
1237546;GRINGO HONEY MOON;USA;900.504.340-8;810;2000;43;12;15.36
